Time,Voltage
(ns),(mV)

0,0.432148
2,0.432148
4,0.432148
6,0.432148
8,0.432148
10,0.432148
12,0.432148
14,0.432148
16,0.432148
18,0.432148
20,0.432148
22,0.432148
24,0.432148
26,0.432148
28,0.432148
30,0.432148
32,0.432148
34,0.432148
36,0.432148
38,0.432148
40,0.432148
42,0.865834
44,0.432148
46,0.432148
48,0.432148
50,0.432148
52,0.432148
54,0.432148
56,0.432148
58,0.432148
60,0.432148
62,0.432148
64,0.432148
66,0.432148
68,0.432148
70,0.432148
72,0.432148
74,0.432148
76,0.432148
78,0.432148
80,0
82,0.432148
84,0.432148
86,0.432148
88,0.432148
90,0.432148
92,0.432148
94,0.432148
96,0
98,0.432148
100,0.432148
102,0.432148
104,0.432148
106,0.432148
108,0.432148
110,0.432148
112,0.432148
114,0.432148
116,0.865834
118,0.432148
120,0.432148
122,0.432148
124,0.432148
126,0.432148
128,0
130,0.432148
132,0.432148
134,0.432148
136,0.432148
138,0.432148
140,0.432148
142,0
144,0.432148
146,0.432148
148,0.865834
150,0.432148
152,0.432148
154,0.432148
156,0.432148
158,0.432148
160,0.432148
162,0.432148
164,0.432148
166,0.432148
168,0.432148
170,0.865834
172,0.432148
174,0.432148
176,0.432148
178,0.432148
180,0.432148
182,0
184,0.432148
186,0.432148
188,0.432148
190,0.432148
192,0
194,0.432148
196,0.432148
198,0.432148
200,0.432148
202,0.865834
204,0.432148
206,0.432148
208,0.432148
210,0.432148
212,0.865834
214,0.432148
216,0.432148
218,0.432148
220,0.432148
222,0.432148
224,0.432148
226,0.432148
228,0.432148
230,0.432148
232,0.432148
234,0.432148
236,0.432148
238,0.432148
240,0
242,0.432148
244,0.432148
246,0.432148
248,0.432148
250,0.432148
252,0.432148
254,0.432148
256,0
258,0.432148
260,0.432148
262,0.432148
264,0.432148
266,0.865834
268,0.432148
270,0.432148
272,0.432148
274,0.432148
276,0.432148
278,0.432148
280,0.432148
282,0.432148
284,0.432148
286,0.432148
288,0
290,0.432148
292,0.432148
294,0.432148
296,0.432148
298,0.432148
300,0.432148
302,0.432148
304,0.432148
306,0.432148
308,0.432148
310,0.432148
312,0.432148
314,0.432148
316,0.432148
318,0.432148
320,0.432148
322,0.432148
324,0.432148
326,0.432148
328,0
330,0.432148
332,0.432148
334,0.432148
336,0.432148
338,0.432148
340,0.432148
342,0.432148
344,0
346,0.865834
348,0.432148
350,0.432148
352,0.432148
354,0.432148
356,0.432148
